time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.335816338169,-0.24615464099,14.2332335498,6.2208979344,0.105570971666,0.0,-0.811195311034,-0.528183182232,4.20077940072,-0.0497214114366,0.0453643328552,0.0,411.32958745960565,414.30760782191226,411.2089741071476,410.92086712253445
1.9800000000000013,-0.386972628554,-0.279310072198,14.4908588104,6.21736056151,0.10826695313,0.0,-0.894253060609,-0.577306637597,4.3859249258,-0.0930747340576,0.0440564153732,0.0,481.4693866556949,481.3714069616634,482.8703010719217,479.58559379103605
2.0400000000000014,-0.442926072136,-0.315352894945,14.7572922448,6.21239213004,0.110823869196,0.0,-0.971087327022,-0.624627657333,4.49464262201,-0.0676640979727,0.0395657731909,0.0,459.5528927207845,459.19769251198284,459.79740193368605,461.8007055065742
2.1000000000000014,-0.503384243998,-0.354231576223,15.0288067082,6.20821391201,0.113391957556,0.0,-1.04440082584,-0.671703673912,4.55548371982,-0.073905093435,0.0485921834878,0.0,444.5433398923733,445.2834471510735,447.97090990498856,447.45941144263537
2.1600000000000015,-0.568033759181,-0.395844247226,15.3016783909,6.20405675335,0.115827800905,0.0,-1.11083084898,-0.715750694709,4.54018772792,-0.0613630479779,0.0154719315627,0.0,424.6334513738999,421.783149161051,420.9377037499177,422.01781311769156
2.2200000000000015,-0.637288111682,-0.440567030054,15.5785929461,6.2003404704,0.116611262836,0.0,-1.19767807597,-0.775362001256,4.68957573985,-0.0631130424046,0.00772981586127,0.0,475.5672383941038,474.97366174008397,473.4850628274265,473.34789699649696
2.2800000000000016,-0.711067321788,-0.488448388911,15.8584709119,6.19625550148,0.116960301085,0.0,-1.26169708248,-0.821012600372,4.63980852896,-0.0805499747427,0.00168792261723,0.0,412.72198697912285,412.1882114373199,413.0477237435073,411.5028113774559
2.3400000000000016,-0.788947905552,-0.53932675927,16.1374914324,6.19146501671,0.116985457188,0.0,-1.33433034982,-0.875358844392,4.66068303076,-0.0784614992366,-0.0022473171955,0.0,435.87758455068166,435.5485357428011,435.56790976120266,435.7372973941218
2.4000000000000017,-0.871015249841,-0.593415875427,16.4162723998,6.18726822626,0.116745077006,0.0,-1.40126135602,-0.927989282428,4.63203798951,-0.0568253969544,-0.00777962705864,0.0,420.3348888941804,419.8551807696263,418.4021745735014,420.2776455833834
2.4600000000000017,-0.957514014098,-0.651073390046,16.6968611592,6.1837424482,0.115928210452,0.0,-1.48194303849,-0.994240951781,4.72045058666,-0.0629488264215,-0.0290558758763,0.0,458.84883506019025,457.1565217851961,457.14128383900504,456.6507035561606
2.520000000000002,-1.04878171728,-0.712732580938,16.9822712537,6.18019269934,0.114106478079,0.0,-1.56012366074,-1.06139583616,4.79282316822,-0.0525022459916,-0.0331114559848,0.0,453.6845600409417,453.35849111475017,452.91990283075097,453.75700246475884
2.580000000000002,-1.14468422414,-0.77846930197,17.2718038916,6.17677636205,0.111857608069,0.0,-1.63641401751,-1.13012035548,4.85790178669,-0.0677440624112,-0.0480870494838,0.0,452.5998292121385,451.3920753359758,452.5586625056998,451.32775281824365
2.640000000000002,-1.24487682806,-0.84816608397,17.5630408159,6.17249714378,0.109533779102,0.0,-1.70314980612,-1.19347357879,4.84994999546,-0.0796496292471,-0.0246133265642,0.0,428.59160406098295,430.58143084848217,429.4463686951827,428.4309768710657
2.700000000000002,-1.34921811353,-0.921920286676,17.8553738348,6.16741852266,0.108160106851,0.0,-1.77476286192,-1.26544123853,4.89417077437,-0.0971869708799,-0.0196616497177,0.0,446.4318300459676,446.8357010981134,446.66939838534057,445.23066597647505
2.760000000000002,-1.45791633467,-1.00017935975,18.1510696492,6.16175369801,0.10699175704,0.0,-1.84838895929,-1.34371929633,4.96190845134,-0.0893791964279,-0.0190968786315,0.0,454.48729542562285,454.53261514707333,453.95071381092777,454.56951905725015
2.820000000000002,-1.57042670142,-1.08257548486,18.4453556171,6.15676200559,0.106259839377,0.0,-1.90197524973,-1.40324907349,4.84801681986,-0.0730542848,-0.0011011901525,0.0,393.7197258102615,395.3815668546959,393.9993911484451,395.4993690510622
2.880000000000002,-1.68636300743,-1.16886655272,18.7347646736,6.15245776786,0.106386243486,0.0,-1.96262055125,-1.47350043876,4.7990313685,-0.0692268011267,0.00785462387169,0.0,416.54573800880263,417.32828636442235,415.86214480446074,416.19297761956864
2.940000000000002,-1.80697413275,-1.26070290853,19.0307355166,6.14849259112,0.106850576955,0.0,-2.0577036329,-1.58806781707,5.06526451651,-0.0604500176343,0.00750640720265,0.0,512.5396830606036,512.5148073939203,512.6500201048789,513.2707237903328
3.000000000000002,-1.93258275458,-1.35860308122,19.3359557734,6.14487813101,0.107253597251,0.0,-2.12929484199,-1.67558893601,5.10837620524,-0.0598263949342,0.00508946332665,0.0,450.3305510305653,450.13486439621914,448.9118705425564,448.95995197430676
3.0600000000000023,-2.06213614931,-1.46135700006,19.6403874909,6.14115547318,0.107747404636,0.0,-2.18924681836,-1.74987748227,5.03951766676,-0.0668941943412,0.0138691858392,0.0,412.28570602780115,413.06074312799126,414.56415426295126,413.93943699008196
3.1200000000000023,-2.19589929462,-1.56941426016,19.9461185988,6.13664860426,0.108322787206,0.0,-2.26956891609,-1.85239223946,5.1507856661,-0.101549298537,-0.000750557714098,0.0,471.48827626046767,470.3571289807272,472.6735944853852,469.9902606617225
3.1800000000000024,-2.33409408588,-1.6831817029,20.2548195724,6.13041984263,0.10872058025,0.0,-2.33697747934,-1.94039358509,5.13908009699,-0.10876994798,0.0183507927796,0.0,433.57690103109553,435.1789662251595,433.8765564150912,433.2600765932873
3.2400000000000024,-2.47663937678,-1.80274517693,20.5653929339,6.12429300529,0.109542503107,0.0,-2.41461575518,-2.04561759074,5.21273393309,-0.0913424881901,0.00222876301722,0.0,462.2580079964919,460.98549244019756,460.8421450899103,462.20906738410457
3.3000000000000025,-2.62400520264,-1.92894863329,20.8816208619,6.11883546113,0.109306973029,0.0,-2.49754572797,-2.16164710455,5.32736771711,-0.090203582147,-0.0205640166359,0.0,476.09187198007385,474.34451536207035,475.4151033122582,475.49602534329284
3.3600000000000025,-2.77560541074,-2.06112054597,21.1980294162,6.11416342946,0.10784888575,0.0,-2.55579993531,-2.24454288846,5.21993003084,-0.0605397075053,-0.0330808165257,0.0,405.33964484430004,404.21279699008755,403.7621959116666,406.4242907331773
3.4200000000000026,-2.93118343636,-2.19911063137,21.5124922626,6.11059691202,0.106042887165,0.0,-2.62997886926,-2.35545034713,5.26177035568,-0.0573330736693,-0.0247215758901,0.0,453.0024039603342,453.6739298528095,454.31456840382765,454.56925045373987
3.4800000000000026,-3.09112034845,-2.3437161725,21.8287942917,6.10710000151,0.104602298081,0.0,-2.70115312593,-2.46505476274,5.28133614649,-0.060249427632,-0.0226231637387,0.0,447.6558383438429,447.8265257778872,447.703996351351,447.46426662018996
3.5400000000000027,-3.25532168771,-2.494985638,22.1463310325,6.10347554685,0.103389953743,0.0,-2.77214169551,-2.57759484154,5.30290085755,-0.0607256265932,-0.0157634176527,0.0,448.98485646844836,449.5411852548502,448.6420025717643,448.6007808867646
3.6000000000000028,-3.42373245167,-2.65301266513,22.4647535229,6.1001413874,0.102877479882,0.0,-2.84152735139,-2.69030015282,5.31091473428,-0.0468621119493,0.00297667328046,0.0,444.91602830994736,446.44810889989753,444.34946700737004,445.48260034901097
3.660000000000003,-3.59633858698,-2.81791610941,22.7838855778,6.09689544877,0.103677393975,0.0,-2.91208936641,-2.80676001144,5.32648974663,-0.0753080979979,0.0285796331056,0.0,447.6176534204286,449.6967198773819,449.1269046927487,446.811143133788
3.720000000000003,-3.77338176548,-2.99019240256,23.1055632528,6.09204307632,0.105025081807,0.0,-2.98949705766,-2.93618335514,5.39539710723,-0.0953369133472,0.00596441941914,0.0,466.29629137290476,464.52591578997396,467.0676860294531,465.4975682872982
3.780000000000003,-3.95463005399,-3.16948998587,23.426950503,6.0861501982,0.105185207651,0.0,-3.05221661657,-3.04094032073,5.31759845616,-0.104694938796,-0.00490814676352,0.0,421.15795384801817,420.21624966521466,419.2177498079316,418.3946382577616
